id_ingredient,id_recipe,ingredient,quantity,unit
,4754,noix,0.75,
,4754,sucre roux,0.25,morceau
,4754,curcuma,0.25,
,4754,gros sel,0.375,cuillère à café
,4754,poivre blanc,0.25,cuillère à café
,4754,muscade,0.25,cuillère à café
,4754,huile,0.25,cuillère à soupe
,4754,poulet,0.25,
,4754,tamarin,0.5,cuillères à café
,4754,girofle,0.75,
,4754,feuille de salam,0.25,
,4754,galanga,0.25,
,4754,citronnelle,0.125,branche
,4754,lime,0.75,feuilles
,4754,graines de coriandre,0.125,cuillère à café
,4754,graine de fenouil,0.25,pincée
,4754,carvi,0.25,pincée
,4754,échalotes,0.75,
,4754,ail,0.75,gousses
,4754,lait de coco,5.0,cl
,4755,oignon,0.1666666666666666,
,4755,poivron vert,0.1666666666666666,
,4755,tomates concassées,0.1666666666666666,petite boîte
,4755,curry,0.1666666666666666,cuillère à soupe
,4755,beurre de cacahuètes,0.3333333333333333,bonnes cuillères à soupe
,4755,sel,,
,4755,sésame,,cuillère à soupe
,4755,blancs de poulet,1.0,
,4755,brique,0.1666666666666666,
,4755,petit piment,0.1666666666666666,
,4756,oignon,0.125,
,4756,moutarde à l'ancienne,1.0,cuillères à soupe
,4756,poireaux,1.0,
,4756,lardons,37.5,g
,4756,crème fraîche,1.0,cuillères à soupe
,4756,huile d'olive,,
,4756,poivre,,
,4756,sel,,
,4756,persil,,
,4756,filets de poulet,1.0,
,4757,sel,,
,4757,oignon,0.1666666666666666,
,4757,poivre,,
,4757,huile d'olive,0.3333333333333333,cuillères à soupe
,4757,lentilles vertes,41.66666666666666,g
,4757,pommes de terre,1.0,
,4757,ail,0.1666666666666666,gousse
,4757,concentré de tomates,0.1666666666666666,petite boîte
,4757,saucisses de Strasbourg,1.0,
,4757,eau,0.3333333333333333,l
,4758,gingembre,,
,4758,thym,,
,4758,oignon,,
,4758,chipolata,2.0,
,4758,ail,,
,4758,laurier,,
,4758,tomates pelées,,
,4759,poivron rouge,0.1666666666666666,
,4759,huile,0.1666666666666666,cuillère à soupe
,4759,vinaigre balsamique,0.1666666666666666,filet
,4759,chou chinois,0.0833333333333333,
,4759,pignons,8.333333333333334,g
,4759,feta,20.83333333333333,g
,4760,lentilles corail,33.333333333333336,g
,4760,huile d'olive,6.666666666666667,ml
,4760,cumin en poudre,0.1666666666666666,cuillère à café
,4760,cumin,0.1666666666666666,cuillère à café
,4760,moutarde,0.3333333333333333,cuillères à soupe
,4760,gingembre,0.5,
,4760,sel,,
,4760,pois cassés,33.333333333333336,g
,4760,graines de coriandre,0.1666666666666666,cuillère à café
,4760,ail,0.3333333333333333,gousses
,4760,oignon rouge,0.1666666666666666,
,4760,citron,,
,4760,menthe,0.5,cuillères à soupe
,4761,huile d'olive,0.8333333333333334,cl
,4761,haricots verts,50.0,g
,4761,haricots coco,58.333333333333336,g
,4761,haricots coco,58.333333333333336,g
,4761,pommes de terre,0.5,
,4761,tomates,0.3333333333333333,
,4761,courgettes,0.3333333333333333,
,4761,petites pâtes,33.333333333333336,g
,4761,basilic,0.1666666666666666,bouquet
,4761,ail,0.5,gousses
,4761,eau,0.3333333333333333,l
,4762,merguez,0.75,
,4762,oignon,0.25,
,4762,persil,0.25,petit bouquet
,4762,cumin,,
,4762,poivre,,
,4762,sel,,
,4762,sucre,0.25,cuillère à soupe
,4762,boeuf haché,125.0,g
,4762,pain,,
,4762,lait,0.25,verre
,4762,amandes,12.5,g
,4762,oeufs,0.5,
,4762,tomates pelées,0.25,grosse boîte
,4762,vin blanc,0.25,verre
,4762,herbes de Provence,0.25,cuillère à café
,4763,oignon,0.25,
,4763,tomates,1.0,
,4763,persil,,
,4763,coriandre,,
,4763,poivre,,
,4763,sel,,
,4763,aubergine,200.0,g
,4763,farine,,
,4763,huile d'olive,,
,4763,ail,0.75,gousses
,4763,viande hachée,0.25,kg
,4764,sésame,,
,4764,filet de porc,0.25,filet
,4764,eau,0.375,l
,4764,thé,0.75,sachets
,4764,sauce soja,,
,4765,emmental,37.5,g
,4765,crème fraîche épaisse,0.5,cuillères à soupe
,4765,chou de bruxelles,100.0,g
,4765,pommes de terre,0.5,
,4765,diots,1.0,
,4766,coriandre,,
,4766,sucre,0.5,cuillères à soupe
,4766,pâte de curry,0.5,cuillères à soupe
,4766,lait de coco,10.0,cl
,4766,boeuf,200.0,g
,4766,poisson,0.5,cuillères à soupe
,4766,arachide,5.0,g
,4766,tomates pelées,1.0,
,4767,jambon blanc,1.0,tranche
,4767,moutarde,1.0,
,4767,tabasco,-1.0,goutte
,4767,cheddar,250.0,g
,4767,pain,1.0,tranche
,4767,oeuf,1.0,
,4767,bière blonde,8.0,cl
,4768,oignons,0.5,
,4768,moutarde,,
,4768,lardons,,
,4768,lentilles,0.5,boîtes
,4768,ail,,
,4768,laurier,,
,4768,concentré de tomates,,
,4768,saucisses,1.5,
,4768,eau,,
,4768,pommes de terre,1.0,
,4769,emmental,1.3333333333333333,tranches
,4769,oignon,0.3333333333333333,botte
,4769,tomates cerise,2.0,
,4769,beurre,10.0,g
,4769,sel,0.3333333333333333,pincée
,4769,poivre,0.3333333333333333,pincée
,4769,pains,1.0,
,4769,oeufs,1.0,
,4769,épinards,,feuille
,4770,huile d'olive,1.0,cuillères à soupe
,4770,poivron vert,0.25,
,4770,oignons,0.5,
,4770,haricots rouges,0.25,boîte
,4770,bouillon de boeuf,6.25,cl
,4770,feuille de laurier,0.25,
,4770,cumin,0.5,pincées
,4770,piment de Cayenne,1.0,pincées
,4770,poivre,,
,4770,sel,,
,4770,steaks,1.75,
,4770,ail,0.75,gousses
,4770,double concentré de tomates,0.25,boîte
,4770,tomates pelées,0.25,boîte
,4771,maïzena,0.2,cuillère à café
,4771,sauce tomate,80.0,g
,4771,mozzarella,75.0,g
,4771,cheddar,75.0,g
,4771,Parmesan,20.0,g
,4771,vin blanc,0.3,verre
,4771,ail,0.2,gousse
,4771,basilic,,feuille
,4771,brocoli,0.2,
,4771,saucisse de Strasbourg,70.0,g
,4771,pain,50.0,g
,4771,gnocchi,70.0,g
,4772,poivron,0.25,
,4772,carotte,0.25,
,4772,poireau,0.25,
,4772,poivre blanc,0.125,cuillère à café
,4772,curry,0.25,cuillère à soupe
,4772,sel,,
,4772,huile,,
,4772,boeuf,200.0,g
,4772,bananes plantain,2.0,
,4772,cubesMaggi,0.5,
,4772,gingembre,0.25,morceau
,4772,persil,0.25,botte
,4772,huile de tournesol,,
,4772,ail,1.0,gousses
,4772,échalote,0.25,
,4772,pèpè,1.0,
,4772,djansans,1.0,
,4773,courgettes,0.5,
,4773,carottes,0.5,
,4773,pois chiches,50.0,g
,4773,épices,0.25,cuillère à café
,4773,huile d'olive,0.25,cuillère à soupe
,4773,beurre,0.25,noix
,4773,navet,0.25,
,4773,cuisses de poulet,1.25,
,4773,collier d'agneau,1.0,
,4773,concentré de tomates,18.75,g
,4773,semoule,100.0,g
,4774,quenelle,150.0,g
,4774,saumon fumé,2.0,tranches
,4774,sauce aigre douce,1.0,cuillères à soupe
,4774,crème,5.0,cl
,4774,jus de citron,0.5,cuillère à soupe
,4775,gruyère râpé,15.0,g
,4775,farine,,
,4775,muscade,0.5,pincée
,4775,sel,,
,4775,poivre,,
,4775,semoule fine,60.0,g
,4775,lait,12.5,cl
,4775,oeuf,0.5,
,4775,sel,,
,4775,poivre,,
,4775,coulis de tomate,12.5,cl
,4775,olives vertes,50.0,g
,4775,champignons de Paris,0.5,boîte
,4776,oignons jaunes,1.0,
,4776,curry,0.5,cuillère à café
,4776,cumin,0.5,cuillère à café
,4776,piment,0.25,cuillère à café
,4776,poivre,,
,4776,huile d'olive,1.5,cuillères à soupe
,4776,saumon frais,1.0,pavés
,4776,ail,0.5,gousse
,4776,paprika,0.25,cuillère à café
,4777,carotte,0.1666666666666666,
,4777,courgette,0.1666666666666666,
,4777,oignon,0.1666666666666666,
,4777,curcuma,0.0833333333333333,cuillère à soupe
,4777,poivre,0.0833333333333333,cuillère à soupe
,4777,poivre,,
,4777,sel,,
,4777,poulet,0.0833333333333333,
,4777,germes de soja,25.0,g
,4777,petits pois,25.0,g
,4777,maïs,25.0,g
,4777,champignon,0.1666666666666666,cuillère à soupe
,4777,vermicelles de riz,12.5,g
,4777,coriandre,0.1666666666666666,verre
,4777,oignons,0.3333333333333333,
,4777,soja,0.5,cuillères à soupe
,4778,oignon,0.1666666666666666,
,4778,citrons confits,0.3333333333333333,
,4778,piment,0.0833333333333333,cuillère à café
,4778,gingembre,0.1666666666666666,cuillère à café
,4778,safran,0.1666666666666666,pincée
,4778,miel liquide,0.3333333333333333,cuillères à soupe
,4778,sésame,0.5,cuillères à soupe
,4778,huile d'olive,0.6666666666666666,cuillères à soupe
,4778,poivre,,
,4778,sel,,
,4778,épaule d'agneau,0.25,kg
,4778,ail,0.3333333333333333,gousses
,4778,cannelle,0.1666666666666666,cuillère à café
,4778,oignons jaunes,0.5,
,4778,huile d'arachide,0.1666666666666666,cuillère à soupe
,4778,miel liquide,0.1666666666666666,cuillère à soupe
,4778,Ras el Hanout,0.3333333333333333,cuillères à soupe
,4778,raisins secs,,moitié
,4778,eau,,
,4779,tomates,0.75,
,4779,coriandre,,
,4779,sel,,
,4779,cumin,,
,4779,huile,,
,4779,vinaigre,,
,4779,dorades,0.5,
,4779,olives,,
,4779,ail,0.75,gousses
,4779,citrons,0.5,
,4779,paprika,,
,4779,paprika,,
,4780,aubergine,0.5,
,4780,courgettes,1.0,
,4780,tomate,0.5,
,4780,oignons,1.5,
,4780,huile d'olive,,
,4780,poivre,,
,4780,sel,,
,4780,pignons,1.0,poignées
,4780,feta,100.0,g
,4780,oeuf,0.5,
,4782,tomate séchée,1.5,morceaux
,4782,tomates,1.5,
,4782,oignon,0.5,
,4782,huile d'olive,,
,4782,poivre,,
,4782,sel,,
,4782,blancs de poulet,1.0,
,4782,poitrine fumée,2.0,tranches fines
,4782,mozzarella,0.5,boule
,4782,basilic frais,1.0,feuilles
,4782,vin blanc sec,0.5,verre
,4783,oignon,0.125,
,4783,huile d'olive,,
,4783,sel,,
,4783,boeuf haché,0.125,kg
,4783,pain de mie,0.125,tranche
,4783,lait,3.125,cl
,4783,oeufs,0.375,
,4783,raisins secs,0.0625,tasse
,4783,amandes effilées,0.0625,tasse
,4783,confiture d'abricot,0.25,cuillères à soupe
,4783,jus de citron,0.0625,
,4783,curry,0.25,cuillères à soupe
,4783,muscade,0.0625,
,4783,poivre 5 baies,,
,4784,oignon,50.0,g
,4784,bière,0.1666666666666666,
,4784,beurre,8.333333333333334,g
,4784,pruneau,41.66666666666666,g
,4784,poivre,,
,4784,sel,,
,4784,boeuf,0.1666666666666666,
,4784,légumes,0.1666666666666666,cube
,4784,bouquet garni,0.1666666666666666,
,4784,eau,,
,4785,huile,0.3333333333333333,cuillères à soupe
,4785,oignons,0.6666666666666666,
,4785,feuilles de laurier,0.3333333333333333,
,4785,fond de veau,0.3333333333333333,cuillères à soupe
,4785,farine,0.1666666666666666,cuillère à soupe
,4785,vinaigre,0.1666666666666666,cuillère à soupe
,4785,persil,0.1666666666666666,cuillère à soupe
,4785,poivre,,
,4785,sel,,
,4785,jarret de veau,0.1999999999999999,kg
,4785,bière blonde,4.166666666666667,cl
,4786,lard fumé,62.5,g
,4786,pain d'épices,1.25,tranches
,4786,oignons,0.75,
,4786,moutarde,0.75,cuillères à soupe
,4786,beurre,7.5,g
,4786,boeuf,0.25,kg
,4786,bière brune,0.25,l
,4786,bouquet garni,0.5,cuillères à café
,4786,cassonade,0.25,cuillère à soupe
,4786,sel et poivre,,
,4787,jambon,1.0,tranche
,4787,poivre,,
,4787,sel,,
,4787,champignons,2.0,
,4787,boursin,100.0,g
,4787,champignons de Paris,,
,4787,basilic,,
,4787,Parmesan,,
,4788,oignons,0.5,
,4788,vin rouge,0.5,verres
,4788,lardons,50.0,g
,4788,vinaigre de framboise,0.25,filet
,4788,poivre,,
,4788,chou rouge,0.25,
,4788,farce,75.0,g
,4788,pommes,0.5,
,4790,huile,0.5,
,4790,saumon,1.0,pavés
,4790,saumon fumé,1.0,tranches
,4790,chapelure,25.0,g
,4790,parmesan râpé,25.0,g
,4790,oeuf,0.5,
,4790,citron,0.5,
,4790,lait,0.5,cuillère à soupe
,4791,courgettes,1.0,
,4791,oignons,0.3333333333333333,
,4791,persil,0.3333333333333333,cuillères à soupe
,4791,riz,25.0,g
,4791,huile d'olive,,
,4791,chair à saucisse,62.5,g
,4791,ail,0.5,gousses
,4791,tomates pelées,0.3333333333333333,
,4791,oeufs,0.5,
,4791,oignons,0.6666666666666666,
,4791,poivre,,
,4791,sel,,
,4791,concentré de tomates,0.3333333333333333,cuillères à soupe
,4791,eau,,
,4792,courgettes,1.0,
,4792,poivre,,
,4792,sel,,
,4792,boursin,0.25,pot
,4792,oignons nouveaux,0.5,
,4792,jambon cru,1.0,tranches
,4792,lardons fumés,50.0,g
,4793,curcuma,0.1666666666666666,paquet
,4793,oignon,0.1666666666666666,
,4793,poivre,,
,4793,huile,,
,4793,eau,0.125,l
,4793,lait de coco,0.0416666666666666,l
,4793,ciboulette,16.666666666666668,g
,4793,crevette rose,0.1666666666666666,kg
,4793,poitrine de porc,100.0,g
,4793,germes de soja,83.33333333333333,g
,4793,ail,,
,4793,laitue,0.1666666666666666,
,4793,nuoc mam,,
,4794,oignon,0.5,botte
,4794,thym,0.5,branche
,4794,gingembre,1.0,
,4794,coriandre,0.5,botte
,4794,crevettes,6.0,
,4794,mélisse,10.0,feuilles
,4794,sucre,0.5,cuillère à soupe
,4794,poivre,,
,4794,poisson,2.0,cuillères à soupe
,4794,jus de citron,1.0,cuillères à soupe
,4794,eau,2.0,cuillères à soupe
,4794,petit piment,0.5,
,4794,ail,0.5,gousse
,4796,reblochon,0.25,
,4796,sucre,1.5,morceaux
,4796,endives,1.0,
,4796,jambon cru,2.0,tranches
,4796,muscade,,
,4796,maïzena,,
,4796,beurre,,
,4796,lait,,
,4798,huile,,
,4798,blancs de poulet,1.0,
,4798,chapelure,,
,4798,oeufs,0.5,
,4797,oignons,0.3333333333333333,
,4797,crème fraîche,3.333333333333333,cl
,4797,curry,,
,4797,poivre,,
,4797,sel,,
,4797,filets mignons,0.3333333333333333,
,4797,vin blanc sec,8.333333333333334,cl
,4797,eau,8.333333333333334,cl
,4797,paprika,,
,4799,farine,0.3333333333333333,cuillère à soupe
,4799,camemberts,0.6666666666666666,
,4799,vin blanc,8.333333333333334,cl
,4799,ail,0.3333333333333333,gousse
,4799,margarine,,
,4800,oignons,1.5,
,4800,tomates,2.0,
,4800,poivre,,
,4800,sel,,
,4800,huile,1.0,cuillères à soupe
,4800,oeufs,3.0,
,4801,oignon,125.0,g
,4801,bouillon de boeuf,,
,4801,cumin,0.25,cuillère à café
,4801,ail,0.75,gousses
,4801,boeuf,0.25,kg
,4801,saindoux,0.75,cuillères à soupe
,4801,paprika,0.75,cuillères à soupe
,4801,paprika,0.25,cuillère à café
,4801,marjolaine,0.25,cuillère à soupe
,4803,riz,50.0,g
,4803,tomates,0.25,
,4803,sel,,
,4803,huile d'olive,,
,4803,cubes de bouillon,0.25,
,4803,safran,0.25,doses
,4803,oignon,0.125,
,4803,poivron rouge,0.125,
,4803,poivron vert,0.125,
,4803,Fruits de mer,62.5,g
,4803,poivre,,
,4803,pilons de poulet,1.0,
,4803,chorizo,2.5,tranches
,4803,crevettes,2.5,
,4803,encornet,2.5,
,4803,petits pois,31.25,g
,4803,gambas,1.0,
,4804,carottes,0.3333333333333333,
,4804,poireaux,0.3333333333333333,
,4804,oignons,0.3333333333333333,
,4804,courgette,0.1666666666666666,
,4804,gruyère râpé,,
,4804,huile d'olive,0.1666666666666666,cuillère à soupe
,4804,bouillon,2.5,cl
,4804,pomme de terre,0.1666666666666666,kg
,4804,boeuf haché,133.33333333333334,g
,4804,lait,,
,4805,oignons,0.375,
,4805,farine,0.125,cuillère à soupe
,4805,bouillon,2.5,cl
,4805,beurre,12.5,g
,4805,poivre,,
,4805,sel,,
,4805,muscade,,
,4805,boudin noir,62.5,g
,4805,pomme de terre,0.1875,kg
,4805,lait,2.5,cl
,4805,pomme,0.125,kg
,4805,chapelure,0.5,cuillères
,4806,oignon,0.25,
,4806,miel,0.25,cuillère à soupe
,4806,fromage râpé,25.0,g
,4806,cumin,0.25,pincée
,4806,sel,,
,4806,poivre,,
,4806,boudins noirs,0.75,
,4806,viande hachée,0.25,
,4806,courge,0.25,
,4806,pommes de terre,1.0,
,4806,crème liquide,5.0,cl
,4808,farine,83.33333333333333,g
,4808,levure de boulanger,0.3333333333333333,sachets
,4808,sel,0.3333333333333333,cuillères à café
,4808,huile d'olive,0.8333333333333334,cuillères à soupe
,4808,eau,0.8333333333333334,cl
,4808,lait,3.333333333333333,cl
,4808,oignons,0.8333333333333334,
,4808,coriandre,0.1666666666666666,bouquet
,4808,poivron rouge,0.0833333333333333,
,4808,gruyère râpé,16.666666666666668,g
,4808,sauce hoisin,,
,4808,escalopes de poulet,0.3333333333333333,
,4808,mozzarella,0.1666666666666666,boule
,4807,oignons,0.6,
,4807,abricots,2.4,
,4807,coriandre,,brin
,4807,beurre,10.0,g
,4807,sucre,0.1,cuillère à café
,4807,miel,0.2,cuillère à café
,4807,poivre,,
,4807,sel,,
,4807,huile d'olive,0.2,cuillère à soupe
,4807,brick,1.4,feuilles
,4807,chair à saucisse,70.0,g
,4807,ail,0.2,gousse
,4807,cannelle,0.2,grosse pincée
,4810,beurre,0.5,cuillère à soupe
,4810,oignons,1.0,
,4810,vin,0.5,dl
,4810,melon,0.25,
,4810,poivre,,
,4810,sel,,
,4810,curry,1.5,cuillères à café
,4810,queue de langouste,30.0,g
,4810,poisson,100.0,g
,4810,petits pois,100.0,g
,4810,ananas,2.0,tranches
,4810,pommes de terre,2.0,
,4809,oignon,0.1666666666666666,
,4809,feuilles de laurier,0.5,
,4809,cube de bouillon,0.1666666666666666,
,4809,pois cassés,125.0,g
,4809,pommes de terre,0.3333333333333333,
,4809,lait écrémé,1.6666666666666667,cl
,4809,oignon,0.1666666666666666,
,4809,carottes,0.3333333333333333,
,4809,tomates,0.3333333333333333,
,4809,cumin en poudre,,
,4809,cube de bouillon,0.1666666666666666,
,4809,viande hachée,116.66666666666669,g
,4809,gruyère râpé,33.333333333333336,g
,4809,krisprolls,0.3333333333333333,
,4811,gingembre,0.25,morceau
,4811,carottes,1.5,
,4811,tomates,0.75,
,4811,poisson,1.0,filets
,4811,échalote,0.25,
,4811,ail,0.25,gousse
,4813,lardons,37.5,g
,4813,huile d'olive,0.25,filet
,4813,oignon,0.25,
,4813,sel,0.25,pincée
,4813,poivre,0.25,pincée
,4813,chou,0.25,
,4813,saucisses,1.0,
,4813,bouillon de volaille,0.25,
,4813,pommes de terre,2.0,
,4812,carottes,0.5,
,4812,poireaux,0.5,
,4812,oignons,0.5,
,4812,persil,1.0,brins
,4812,beurre,7.5,g
,4812,crème fraîche,37.5,g
,4812,poivre,,
,4812,sel,,
,4812,pommes de terre,1.0,
,4812,vin blanc,7.5,cl
,4812,fumet,1.25,cuillères à soupe
,4812,bouquet garni,0.25,
,4812,poisson,150.0,g
,4812,crevettes,50.0,g
,4814,carotte,83.33333333333333,g
,4814,poireau,83.33333333333333,g
,4814,poivre,,
,4814,sel,,
,4814,poule,0.1666666666666666,
,4814,boeuf,0.1666666666666666,morceau
,4814,pommes de terre,1.3333333333333333,
,4815,gruyère râpé,33.333333333333336,g
,4815,crème fraîche,,
,4815,poivre,,
,4815,sel,,
,4815,coriandre,0.1666666666666666,botte
,4815,quenelles,2.0,
,4815,crevettes,25.0,g
,4815,moules,25.0,g
,4815,champignons de Paris,33.333333333333336,g
,4815,concentré de tomates,0.1666666666666666,boîte
,4815,paprika,0.1666666666666666,cuillère à soupe
,4815,échalotes,0.5,
,4816,carottes,0.6666666666666666,
,4816,courgette,0.3333333333333333,
,4816,champignon noir,33.333333333333336,g
,4816,oignon,0.3333333333333333,
,4816,curry,0.3333333333333333,cuillère à café
,4816,poivre,,
,4816,sel,,
,4816,huile d'olive,1.0,cuillères à soupe
,4816,porc,150.0,g
,4816,germes de soja,0.3333333333333333,
,4816,sauce soja,3.333333333333333,cl
,4817,sucre,0.1666666666666666,verre
,4817,oignons,0.5,
,4817,coriandre,0.1666666666666666,gros bouquet
,4817,épaule,0.1666666666666666,
,4817,soja,0.3333333333333333,verres
,4818,tomates,0.75,
,4818,poivrons rouges,0.75,
,4818,oignons,0.5,
,4818,huile d'olive,0.75,cuillères à soupe
,4818,cumin en poudre,0.25,cuillère à café
,4818,poivre,,
,4818,sel,,
,4818,coriandre,0.25,petit bouquet
,4818,espadon,1.0,tranches
,4818,ail,0.5,gousses
,4818,paprika,0.25,cuillère à café
,4820,pâte brisée,0.125,
,4820,lardons,,
,4820,fromage blanc,0.375,grosses cuillères
,4820,huile d'olive,,
,4820,curry,,
,4820,coriandre,,
,4820,cumin,,
,4820,poivron,,
,4820,sel,,
,4820,fenouil,0.25,
,4820,lait,,grand verre
,4820,oeufs,0.375,
,4819,oignons,0.5,
,4819,cumin,0.25,pincée
,4819,safran,0.25,pincée
,4819,clous de girofle,0.5,
,4819,huile d'olive,0.25,filet
,4819,queues,0.5,
,4819,tomates pelées,200.0,g
,4819,ail,0.25,gousse
,4819,citrons,0.5,
,4821,tomates,1.0,
,4821,persil,,
,4821,poivre,,
,4821,sel,,
,4821,chair à saucisse,41.66666666666666,g
,4821,boeuf haché,41.66666666666666,g
,4821,jaune d'oeuf,0.0833333333333333,
,4821,Parmesan,2.5,g
,4821,ail,,
,4821,chapelure,2.5,g
,4823,pâtes feuilletées,0.3333333333333333,
,4823,oignon,0.1666666666666666,demi
,4823,choucroute,83.33333333333333,g
,4823,chaource,41.66666666666666,g
,4823,carré frais,0.6666666666666666,
,4823,vin blanc,0.3333333333333333,cuillères
,4823,poivre 5 baies,,
,4823,dés de jambon,,
,4822,tomates,2.0,
,4822,jambon,1.3333333333333333,tranches
,4822,poivre,,
,4822,sel,,
,4822,chèvres,1.6666666666666667,
,4822,oeufs,0.3333333333333333,
,4822,échalotes,0.3333333333333333,
,4822,crème liquide,3.333333333333333,cl
,4822,couteau,0.1666666666666666,
,4825,huile d'olive,,
,4825,vinaigre,,
,4825,moutarde,,
,4825,oignons,1.0,
,4825,poivre,,
,4825,sel,,
,4825,harissa,,
,4825,poulet,1.0,morceaux
,4825,ail,1.5,gousses
,4825,citrons,1.5,
,4825,herbes de Provence,,
,4825,riz blanc,250.0,g
,4824,moutarde,0.5,cuillère à soupe
,4824,bière,5.0,cl
,4824,jambon blanc,1.0,tranches
,4824,cheddar,200.0,g
,4824,pain de mie,1.0,tranches
,4826,aubergine,0.5,
,4826,fromage blanc,50.0,g
,4826,pesto,1.0,cuillères
,4826,poivre,,
,4826,sel,,
,4826,concentré de tomates,0.5,cuillère à soupe
,4827,oignon,0.3333333333333333,
,4827,coriandre,0.3333333333333333,botte
,4827,carotte,0.3333333333333333,
,4827,piment,,
,4827,boeuf,166.66666666666666,g
,4827,échalotes,0.6666666666666666,
,4828,farine,0.1,verre
,4828,huile de friture,,
,4828,côte de porc,60.0,g
,4828,chapelure,0.1,verre
,4828,oeufs,0.2,
